merchant_key,sec_cik,sec_entity_name,calendar_year,calendar_quarter,period,period_index,capex,cash,gross_profit,net_income,operating_income,revenue,sga,total_assets,capex_xbrl_tag,cash_xbrl_tag,gross_profit_xbrl_tag,net_income_xbrl_tag,operating_income_xbrl_tag,revenue_xbrl_tag,sga_xbrl_tag,total_assets_xbrl_tag,sec_companyfacts_url,merchant_name,public_entity,ticker,exchange,listing_status,financial_data_level,public_match_audit_status,sample_main_direct_public,sample_parent_level_robustness,verified_broad_industry,verified_sub_industry,adoption_date,adoption_year,adoption_quarter,adoption_quarter_index,confirmed_date_type,confirmed_evidence_strength,confirmed_evidence_url,event_time,post_bnpl,gross_margin,operating_margin,net_margin,sga_to_revenue,capex_to_revenue,roa,log_revenue,revenue_lag,revenue_growth_yoy,operating_income_lag,operating_income_growth_yoy
clinique,1001250,Estee Lauder Companies Inc,2014,4,2014Q4,8060,,1241200000.0,2471400000.0,435700000.0,632800000.0,3044500000.0,1838600000.0,7856600000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-20,0,0.8117589095089506,0.20785022171128265,0.14311052718016096,0.6039086877976679,,0.05545655881679098,21.836602521012903,3018700000.0,0.008546725411600953,656300000.0,-0.03580679567271061
clinique,1001250,Estee Lauder Companies Inc,2015,1,2015Q1,8061,,1288300000.0,2077600000.0,272100000.0,397200000.0,2580500000.0,1680400000.0,8095100000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-19,0,0.8051152877349351,0.15392365820577408,0.10544468126332106,0.651191629529161,,0.03361292633815518,21.671249015553055,2549800000.0,0.012040160012549928,341600000.0,0.16276346604215464
clinique,1001250,Estee Lauder Companies Inc,2015,2,2015Q2,8062,,1021000000.0,2036400000.0,153000000.0,228300000.0,2524400000.0,,8227000000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-18,0,0.8066867374425606,0.09043733164316273,0.060608461416574236,,,0.01859730156800778,21.649269247674358,2725300000.0,-0.07371665504715075,380200000.0,-0.3995265649658075
clinique,1001250,Estee Lauder Companies Inc,2015,3,2015Q3,8063,90000000.0,408000000.0,2258000000.0,309000000.0,453000000.0,2835000000.0,1805000000.0,8425400000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-17,0,0.7964726631393299,0.15978835978835979,0.10899470899470899,0.63668430335097,0.031746031746031744,0.03667481662591687,21.765307774126125,2631000000.0,0.07753705815279366,348000000.0,0.3017241379310345
clinique,1001250,Estee Lauder Companies Inc,2015,4,2015Q4,8064,,868000000.0,2535000000.0,447000000.0,630000000.0,3124000000.0,1886000000.0,8582100000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-16,0,0.81145966709347,0.20166453265044815,0.14308578745198464,0.6037131882202305,,0.052085153983290805,21.86238006892385,3044500000.0,0.026112662177697477,632800000.0,-0.004424778761061954
clinique,1001250,Estee Lauder Companies Inc,2016,1,2016Q1,8065,,556000000.0,2153000000.0,265000000.0,384000000.0,2657000000.0,1754000000.0,8816300000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-15,0,0.8103123823861498,0.14452389913436206,0.09973654497553631,0.6601430184418517,,0.03005796082256729,21.700463503724087,2580500000.0,0.029645417554737374,397200000.0,-0.033232628398791486
clinique,1001250,Estee Lauder Companies Inc,2016,2,2016Q2,8066,,914000000.0,2135000000.0,94000000.0,143000000.0,2646000000.0,,9223000000.0,,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-14,0,0.8068783068783069,0.054043839758125475,0.03552532123960695,,,0.010191911525533991,21.696314902639177,2524400000.0,0.04816986214546026,228300000.0,-0.37363118703460363
clinique,1001250,Estee Lauder Companies Inc,2016,3,2016Q3,8067,85000000.0,664000000.0,2269000000.0,294000000.0,418000000.0,2865000000.0,1825000000.0,9348000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-13,0,0.7919720767888307,0.14589877835951134,0.10261780104712041,0.6369982547993019,0.029668411867364748,0.031450577663671375,21.775834187113116,2835000000.0,0.010582010582010692,453000000.0,-0.07726269315673284
clinique,1001250,Estee Lauder Companies Inc,2016,4,2016Q4,8068,,1262000000.0,2571000000.0,428000000.0,617000000.0,3208000000.0,1917000000.0,11212000000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-12,0,0.80143391521197,0.19233167082294264,0.13341645885286782,0.597568578553616,,0.038173385658223334,21.88891352695068,3124000000.0,0.02688860435339313,630000000.0,-0.020634920634920673
clinique,1001250,Estee Lauder Companies Inc,2017,1,2017Q1,8069,,1139000000.0,2266000000.0,298000000.0,427000000.0,2857000000.0,1780000000.0,11445000000.0,,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-11,0,0.7931396569828492,0.1494574728736437,0.10430521526076304,0.6230311515575779,,0.02603757099169943,21.773037960195047,2657000000.0,0.07527286413248024,384000000.0,0.11197916666666674
clinique,1001250,Estee Lauder Companies Inc,2017,2,2017Q2,8070,,1136000000.0,2281000000.0,229000000.0,230000000.0,2894000000.0,,11568000000.0,,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-10,0,0.7881824464409123,0.07947477539737388,0.07912923289564616,,,0.019795988934993083,21.785905465155704,2646000000.0,0.09372637944066509,143000000.0,0.6083916083916083
clinique,1001250,Estee Lauder Companies Inc,2017,3,2017Q3,8071,116000000.0,1444000000.0,2563000000.0,427000000.0,569000000.0,3274000000.0,1960000000.0,12202000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-9,0,0.7828344532681735,0.17379352474037874,0.13042150274893097,0.5986560781918143,0.0354306658521686,0.03499426323553516,21.909278315895353,2865000000.0,0.14275741710296685,418000000.0,0.36124401913875603
clinique,1001250,Estee Lauder Companies Inc,2017,4,2017Q4,8072,,2105000000.0,2991000000.0,123000000.0,710000000.0,3744000000.0,2214000000.0,12604000000.0,,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-8,0,0.7988782051282052,0.18963675213675213,0.032852564102564104,0.5913461538461539,,0.00975880672802285,22.043420395561757,3208000000.0,0.16708229426433907,617000000.0,0.15072933549432732
clinique,1001250,Estee Lauder Companies Inc,2018,1,2018Q1,8073,,2140000000.0,2687000000.0,372000000.0,498000000.0,3370000000.0,2092000000.0,12772000000.0,,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-7,0,0.7973293768545994,0.14777448071216617,0.11038575667655787,0.6207715133531158,,0.02912621359223301,21.93817858131068,2857000000.0,0.17955897794889752,427000000.0,0.16627634660421542
clinique,1001250,Estee Lauder Companies Inc,2018,2,2018Q2,8074,,2181000000.0,2598000000.0,186000000.0,278000000.0,3295000000.0,,12567000000.0,,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-6,0,0.7884673748103187,0.08437025796661608,0.056449165402124434,,,0.014800668417283362,21.91567200490088,2894000000.0,0.1385625431928128,230000000.0,0.20869565217391295
clinique,1001250,Estee Lauder Companies Inc,2018,3,2018Q3,8075,128000000.0,1443000000.0,2701000000.0,500000000.0,652000000.0,3524000000.0,2008000000.0,12543000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-5,0,0.7664585698070374,0.18501702610669693,0.14188422247446084,0.5698070374574348,0.036322360953461974,0.0398628717212788,21.982862545020343,3274000000.0,0.07635919364691501,569000000.0,0.14586994727592262
clinique,1001250,Estee Lauder Companies Inc,2018,4,2018Q4,8076,,1876000000.0,3095000000.0,573000000.0,771000000.0,4005000000.0,2257000000.0,12676000000.0,,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-4,0,0.7727840199750312,0.19250936329588014,0.14307116104868914,0.56354556803995,,0.04520353423792994,22.110809417466733,3744000000.0,0.06971153846153855,710000000.0,0.08591549295774659
clinique,1001250,Estee Lauder Companies Inc,2019,1,2019Q1,8077,,2902000000.0,2925000000.0,555000000.0,674000000.0,3744000000.0,2170000000.0,12931000000.0,,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-3,0,0.78125,0.18002136752136752,0.1482371794871795,0.5795940170940171,,0.042920114453638546,22.043420395561757,3370000000.0,0.11097922848664687,498000000.0,0.35341365461847385
clinique,1001250,Estee Lauder Companies Inc,2019,2,2019Q2,8078,,2987000000.0,2755000000.0,157000000.0,216000000.0,3590000000.0,,13156000000.0,,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-2,0,0.7674094707520891,0.06016713091922005,0.04373259052924791,,,0.011933718455457586,22.001418039446598,3295000000.0,0.08952959028831553,278000000.0,-0.2230215827338129
clinique,1001250,Estee Lauder Companies Inc,2019,3,2019Q3,8079,125000000.0,2259000000.0,2987000000.0,598000000.0,779000000.0,3895000000.0,2185000000.0,15431000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,ProfitLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-1,0,0.7668806161745828,0.2,0.1535301668806162,0.5609756097560976,0.03209242618741977,0.038753159224936815,22.082959516269124,3524000000.0,0.10527809307604996,652000000.0,0.19478527607361973
clinique,1001250,Estee Lauder Companies Inc,2019,4,2019Q4,8080,,3596000000.0,3583000000.0,561000000.0,261000000.0,4624000000.0,2538000000.0,17937000000.0,,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,ProfitLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,0,1,0.7748702422145328,0.05644463667820069,0.1213235294117647,0.5488754325259516,,0.031276133132630876,22.254525968316486,4005000000.0,0.15455680399500626,771000000.0,-0.6614785992217899
clinique,1001250,Estee Lauder Companies Inc,2020,1,2020Q1,8081,,4876000000.0,2509000000.0,-4000000.0,109000000.0,3345000000.0,2030000000.0,18363000000.0,,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,ProfitLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,1,1,0.7500747384155456,0.03258594917787743,-0.001195814648729447,0.6068759342301944,,-0.00021782933071938136,21.9307325305266,3744000000.0,-0.10657051282051277,674000000.0,-0.8382789317507419
clinique,1001250,Estee Lauder Companies Inc,2020,2,2020Q2,8082,,5022000000.0,1663000000.0,-462000000.0,-543000000.0,2430000000.0,,17781000000.0,,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,2,1,0.6843621399176955,-0.2234567901234568,-0.19012345679012346,,,-0.02598279061920027,21.611157094298868,3590000000.0,-0.3231197771587744,216000000.0,-3.513888888888889
clinique,1001250,Estee Lauder Companies Inc,2020,3,2020Q3,8083,116000000.0,4267000000.0,2737000000.0,525000000.0,705000000.0,3562000000.0,2026000000.0,17903000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,ProfitLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,3,1,0.7683885457608085,0.1979225154407636,0.14738910724312185,0.5687815833801235,0.03256597417181359,0.029324694185332068,21.99358802181388,3895000000.0,-0.08549422336328627,779000000.0,-0.09499358151476256
clinique,1001250,Estee Lauder Companies Inc,2020,4,2020Q4,8084,,5545000000.0,3769000000.0,877000000.0,1063000000.0,4853000000.0,2590000000.0,19595000000.0,,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,ProfitLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,4,1,0.7766330105089635,0.2190397692149186,0.18071296105501752,0.5336905007212034,,0.04475631538657821,22.30286290736949,4624000000.0,0.049524221453287165,261000000.0,3.0727969348659006
clinique,1001250,Estee Lauder Companies Inc,2021,1,2021Q1,8085,,6399000000.0,2925000000.0,458000000.0,616000000.0,3864000000.0,2145000000.0,19900000000.0,,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,ProfitLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,5,1,0.7569875776397516,0.15942028985507245,0.11853002070393374,0.5551242236024845,,0.023015075376884422,22.074968753296684,3345000000.0,0.1551569506726458,109000000.0,4.651376146788991
clinique,1001250,Estee Lauder Companies Inc,2021,2,2021Q2,8086,,4958000000.0,,,,,,21971000000.0,,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,,,,,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,6,1,,,,,,,,2430000000.0,,-543000000.0,
clinique,1001250,Estee Lauder Companies Inc,2021,3,2021Q3,8087,205000000.0,3995000000.0,3335000000.0,695000000.0,935000000.0,4392000000.0,2394000000.0,21580000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,ProfitLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,7,1,0.7593351548269581,0.2128870673952641,0.1582422586520947,0.5450819672131147,0.04667577413479053,0.032205746061167745,22.20305054115364,3562000000.0,0.23301516002245926,705000000.0,0.3262411347517731
clinique,1001250,Estee Lauder Companies Inc,2021,4,2021Q4,8088,,4603000000.0,4316000000.0,1090000000.0,1418000000.0,5539000000.0,2885000000.0,22078000000.0,,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,ProfitLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,8,1,0.7792020220256364,0.256002888608052,0.19678642354215561,0.5208521393753385,,0.049370413986774164,22.435079815997376,4853000000.0,0.14135586235318365,1063000000.0,0.3339604891815615
