merchant_key,sec_cik,sec_entity_name,calendar_year,period,capex,cash,gross_profit,net_income,operating_income,revenue,sga,total_assets,capex_xbrl_tag,cash_xbrl_tag,gross_profit_xbrl_tag,net_income_xbrl_tag,operating_income_xbrl_tag,revenue_xbrl_tag,sga_xbrl_tag,total_assets_xbrl_tag,sec_companyfacts_url,merchant_name,public_entity,ticker,exchange,listing_status,financial_data_level,public_match_audit_status,sample_main_direct_public,sample_parent_level_robustness,verified_broad_industry,verified_sub_industry,adoption_date,adoption_year,adoption_quarter,adoption_quarter_index,confirmed_date_type,confirmed_evidence_strength,confirmed_evidence_url,event_time,post_bnpl,gross_margin,operating_margin,net_margin,sga_to_revenue,capex_to_revenue,roa,log_revenue,revenue_lag,revenue_growth_yoy,operating_income_lag,operating_income_growth_yoy
bhldn,912615,"Urban Outfitters, Inc.",2017,2017,83813000.0,282220000.0,1175507000.0,108263000.0,259892000.0,3616014000.0,915615000.0,1952780000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,BHLDN,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-5,0,0.3250836418221832,0.07187250934316072,0.02993987302040313,0.2532111324790225,0.023178284154873295,0.055440449000911524,22.00863815115026,3545794000.0,0.019803744944009827,338527000.0,-0.23228575564135212
bhldn,912615,"Urban Outfitters, Inc.",2018,2018,114924000.0,358260000.0,1346712000.0,298003000.0,381313000.0,3950623000.0,965399000.0,2160515000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,BHLDN,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-4,0,0.3408859817805951,0.09651971347303957,0.07543190023446934,0.24436626830755553,0.029090095410268205,0.13793146541449608,22.097139124941698,3616014000.0,0.09253531651149571,259892000.0,0.46719791297923763
bhldn,912615,"Urban Outfitters, Inc.",2019,2019,217433000.0,221839000.0,1239826000.0,168096000.0,231925000.0,3983789000.0,993990000.0,3315633000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,BHLDN,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-3,0,0.3112177878898707,0.058217189715619976,0.04219500580979565,0.2495086963692103,0.054579446853234445,0.05069801151092416,22.105499213418845,3950623000.0,0.00839513160329397,381313000.0,-0.391772638226339
bhldn,912615,"Urban Outfitters, Inc.",2020,2020,159242000.0,395635000.0,861906000.0,1236000.0,3972000.0,3449749000.0,857934000.0,3546345000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,BHLDN,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-2,0,0.24984600328893494,0.0011513881154831844,0.0003582869362379698,0.24869461517345176,0.04616045978997312,0.0003485278505052385,21.96156731171982,3983789000.0,-0.1340532844485488,231925000.0,-0.9828737738493047
bhldn,912615,"Urban Outfitters, Inc.",2021,2021,262429000.0,206575000.0,1493950000.0,310616000.0,408566000.0,4548763000.0,1085384000.0,3791347000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,BHLDN,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,-1,0,0.32842994897733735,0.08981914423767516,0.06828581748488545,0.2386108047396622,0.057692388018456886,0.08192761042447447,22.23812116481456,3449749000.0,0.3185779603095762,3972000.0,101.86153071500503
bhldn,912615,"Urban Outfitters, Inc.",2022,2022,199513000.0,201260000.0,1427216000.0,159699000.0,226623000.0,4795244000.0,1200593000.0,3682912000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,BHLDN,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,0,1,0.29763156994722273,0.04725995173551127,0.033303623340126175,0.25037161821171144,0.041606433374401806,0.0433621547297356,22.290890430327085,4548763000.0,0.05418637990152497,408566000.0,-0.4453209518168423
bhldn,912615,"Urban Outfitters, Inc.",2023,2023,199625000.0,178321000.0,1715404000.0,287674000.0,369795000.0,5153237000.0,1339205000.0,4111209000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,BHLDN,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,1,1,0.33287892639131483,0.07175975023077728,0.05582394134017123,0.25987646211497745,0.038737787530439605,0.06997309064073366,22.362890897860524,4795244000.0,0.07465584650124168,226623000.0,0.6317628837320131
bhldn,912615,"Urban Outfitters, Inc.",2024,2024,182581000.0,290481000.0,1926670000.0,402462000.0,473764000.0,5550666000.0,1452906000.0,4519480000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,BHLDN,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,2,1,0.34710609501634576,0.08535264056601496,0.07250697483869503,0.2617534544503308,0.03289353025384702,0.08905051023569083,22.43718375750533,5153237000.0,0.0771222049364313,369795000.0,0.28115307129625866
bhldn,912615,"Urban Outfitters, Inc.",2025,2025,260168000.0,369206000.0,2217753000.0,464919000.0,605634000.0,6165376000.0,1612119000.0,5007613000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0000912615.json,BHLDN,"Urban Outfitters, Inc.",URBN,NASDAQ,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2022-05-17,2022,2022Q2,8090,us_expansion_report,medium_news_report,https://www.pymnts.com/bnpl/2022/klarna-expands-urban-outfitters-anthropologie-partnership-to-us/,3,1,0.3597109081425042,0.09823147850187888,0.07540805297195174,0.2614794296406253,0.04219823738244026,0.09284243810374324,22.542214961159548,5550666000.0,0.11074526912626337,473764000.0,0.2783453364966524
clinique,1001250,Estee Lauder Companies Inc,2009,2009,279800000.0,1223600000.0,5442200000.0,218400000.0,418400000.0,7323800000.0,4883900000.0,,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-10,0,0.7430841912668287,0.057128812911330186,0.029820584942243097,0.6668532728911221,0.038204210928752834,,22.71439515590357,,,,
clinique,1001250,Estee Lauder Companies Inc,2010,2010,270600000.0,1043100000.0,5966400000.0,482400000.0,789900000.0,7795800000.0,5067000000.0,5981800000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,ProfitLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-9,0,0.7653351804817979,0.10132378973293311,0.0618794735626876,0.6499653659662895,0.034710998229816055,0.08064462202012772,22.77685096408102,7323800000.0,0.06444741800704556,418400000.0,0.8879063097514341
clinique,1001250,Estee Lauder Companies Inc,2011,2011,351000000.0,999100000.0,6873100000.0,703800000.0,1089400000.0,8810000000.0,5696700000.0,6342200000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,ProfitLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-8,0,0.7801475595913734,0.1236549375709421,0.07988649262202042,0.6466174801362089,0.039841089670828604,0.11097095645044307,22.8991532768945,7795800000.0,0.13009569255239994,789900000.0,0.3791619192302824
clinique,1001250,Estee Lauder Companies Inc,2012,2012,420700000.0,1323600000.0,7717800000.0,860500000.0,1311700000.0,9713600000.0,6324800000.0,7170100000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,ProfitLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-7,0,0.794535496623291,0.1350374732334047,0.0885871355625103,0.6511283149398781,0.04331041014659858,0.12001227319005314,22.996792802340444,8810000000.0,0.10256526674233823,1089400000.0,0.20405727923627692
clinique,1001250,Estee Lauder Companies Inc,2013,2013,461000000.0,1748000000.0,8155800000.0,1023800000.0,1526000000.0,10181700000.0,6597000000.0,7841200000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,ProfitLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-6,0,0.8010253690444621,0.14987673964072798,0.10055295284677411,0.6479271634402899,0.04527731125450563,0.13056674998724685,23.043857828232916,9713600000.0,0.04819016636468465,1311700000.0,0.16337577189906227
clinique,1001250,Estee Lauder Companies Inc,2014,2014,510200000.0,1241200000.0,8810600000.0,1209100000.0,1827600000.0,10968800000.0,6985900000.0,7856600000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,ProfitLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-5,0,0.8032419225439428,0.16661804390635257,0.1102308365545912,0.6368882648967982,0.04651374808547881,0.1538960873660362,23.118320716006718,10181700000.0,0.07730536158008983,1526000000.0,0.19764089121887296
clinique,1001250,Estee Lauder Companies Inc,2015,2015,473000000.0,868000000.0,8680000000.0,1094000000.0,1606000000.0,10780000000.0,7074000000.0,8582100000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,ProfitLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-4,0,0.8051948051948052,0.1489795918367347,0.10148423005565863,0.6562152133580705,0.04387755102040816,0.1274746274221927,23.100958402427263,10968800000.0,-0.017212457151192462,1827600000.0,-0.1212519150798862
clinique,1001250,Estee Lauder Companies Inc,2016,2016,525000000.0,1262000000.0,9081000000.0,1121000000.0,1610000000.0,11262000000.0,7338000000.0,11212000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,ProfitLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-3,0,0.8063399041022908,0.14295862191440242,0.09953827028946902,0.6515716568993074,0.04661694192860948,0.09998216196931858,23.14470006377884,10780000000.0,0.04471243042671613,1606000000.0,0.00249066002490661
clinique,1001250,Estee Lauder Companies Inc,2017,2017,504000000.0,2105000000.0,9390000000.0,1256000000.0,1704000000.0,11824000000.0,7460000000.0,12604000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,ProfitLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-2,0,0.7941474966170501,0.14411366711772666,0.10622462787550745,0.6309201623815968,0.04262516914749662,0.09965090447476992,23.19339720115226,11262000000.0,0.049902326407387676,1610000000.0,0.05838509316770191
clinique,1001250,Estee Lauder Companies Inc,2018,2018,629000000.0,1876000000.0,10839000000.0,1108000000.0,2055000000.0,13683000000.0,8553000000.0,12676000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,-1,0,0.7921508441131331,0.15018636263977198,0.08097639406562888,0.6250822188116641,0.04596945114375502,0.08740927737456611,23.339420023344083,11824000000.0,0.15722259810554795,1704000000.0,0.20598591549295775
clinique,1001250,Estee Lauder Companies Inc,2019,2019,744000000.0,3596000000.0,11476000000.0,1794000000.0,2313000000.0,14863000000.0,8857000000.0,17937000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,ProfitLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,0,1,0.7721186839803539,0.15562134158648994,0.12070241539393124,0.5959093049855345,0.05005718899280091,0.10001672520488376,23.422140740113168,13683000000.0,0.08623839801213173,2055000000.0,0.12554744525547434
clinique,1001250,Estee Lauder Companies Inc,2020,2020,623000000.0,5545000000.0,10742000000.0,696000000.0,606000000.0,14294000000.0,8637000000.0,19595000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,ProfitLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,1,1,0.7515041276059885,0.042395410661816145,0.048691758779907654,0.6042395410661816,0.0435847208619001,0.03551926511865272,23.3831057057442,14863000000.0,-0.03828298459261248,2313000000.0,-0.7380025940337225
clinique,1001250,Estee Lauder Companies Inc,2021,2021,637000000.0,4603000000.0,12381000000.0,2875000000.0,2618000000.0,16215000000.0,9371000000.0,22078000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,ProfitLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,2,1,0.7635522664199815,0.1614554424915202,0.1773049645390071,0.5779216774591428,0.03928461301264261,0.13022012863484012,23.509202576705693,14294000000.0,0.1343920526094864,606000000.0,3.32013201320132
clinique,1001250,Estee Lauder Companies Inc,2022,2022,1040000000.0,3725000000.0,13432000000.0,2408000000.0,3170000000.0,17737000000.0,9888000000.0,20731000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,ProfitLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,3,1,0.757287027118453,0.17872244460731804,0.13576140271748321,0.5574787168066753,0.05863449286801601,0.1161545511552747,23.59891869016986,16215000000.0,0.09386370644464992,2618000000.0,0.21084797555385792
clinique,1001250,Estee Lauder Companies Inc,2023,2023,1003000000.0,3939000000.0,11346000000.0,1010000000.0,1509000000.0,15910000000.0,9575000000.0,23283000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,ProfitLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,4,1,0.7131363922061597,0.09484600879949717,0.06348208673790069,0.6018227529855437,0.06304211187932118,0.04337928961044539,23.490213679296108,17737000000.0,-0.10300501775948578,3170000000.0,-0.52397476340694
clinique,1001250,Estee Lauder Companies Inc,2024,2024,919000000.0,2586000000.0,11184000000.0,409000000.0,970000000.0,15608000000.0,9621000000.0,19760000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,ProfitLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,5,1,0.716555612506407,0.062147616606868274,0.026204510507432086,0.6164146591491543,0.05888006150691953,0.02069838056680162,23.471049440267223,15910000000.0,-0.018981772470144542,1509000000.0,-0.35719019218025183
clinique,1001250,Estee Lauder Companies Inc,2025,2025,602000000.0,3082000000.0,10597000000.0,-1133000000.0,-785000000.0,14326000000.0,9456000000.0,19634000000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,GrossProfit,ProfitLoss,OperatingIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001001250.json,Clinique,The Estee Lauder Companies Inc.,EL,NYSE,subsidiary_of_public,parent_level,confirmed_or_manually_mapped_public,False,True,Apparel & Fashion,Bags & accessories,2019-10-14,2019,2019Q4,8080,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20191014125226/https://www.clinique.com/afterpay,6,1,0.7397040346223649,-0.05479547675554935,-0.07908697473125785,0.6600586346502862,0.0420214993717716,-0.05770602016909443,23.38534190513867,15608000000.0,-0.0821373654536135,970000000.0,-1.809278350515464
crocs,1334036,"CROCS, INC.",2011,2011,27718000.0,257587000.0,536410000.0,112788000.0,131079000.0,1000903000.0,404803000.0,695453000.0,PaymentsToAcquirePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,GrossProfit,NetIncomeLoss,OperatingIncomeLoss,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,Assets,https://data.sec.gov/api/xbrl/companyfacts/CIK0001334036.json,crocs,"Crocs, Inc.",CROX,NASDAQ,direct_public,merchant_level,auto_public_match_needs_light_review,True,False,Apparel & Fashion,Bags & accessories,2021-12-02,2021,2021Q4,8088,first_observed_official_page,strong_wayback_official_page,https://web.archive.org/web/20211202192846/https://www.crocs.com/customer-service/faqs/faq-cs-afterpay.html,-10,0,0.5359260587689316,0.13096074244956804,0.11268624432137779,0.4044377926732161,0.027692993227115915,0.16217918392759828,20.724168429487182,,,,
